"","Subject","Age","Handedness","First_Language","Education","Countryself","Countryparents","Shape","Label","Matching","Response","RT_ms","RT_sec","ACC"
"4500",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,481,0.481,1
"4501",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,508,0.508,1
"4502",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,469,0.469,1
"4503",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,346,0.346,1
"4504",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,348,0.348,1
"4505",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,449,0.449,1
"4506",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,447,0.447,1
"4507",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,427,0.427,1
"4508",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,442,0.442,1
"4509",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,453,0.453,1
"4510",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,451,0.451,1
"4511",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,416,0.416,1
"4512",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,428,0.428,1
"4513",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,343,0.343,1
"4514",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,395,0.395,1
"4515",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,347,0.347,1
"4516",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,361,0.361,1
"4517",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,475,0.475,1
"4518",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,432,0.432,1
"4519",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,409,0.409,1
"4520",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,354,0.354,1
"4521",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,526,0.526,1
"4522",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,487,0.487,1
"4523",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,388,0.388,1
"4524",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,446,0.446,1
"4525",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,447,0.447,1
"4526",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,375,0.375,1
"4527",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,454,0.454,1
"4528",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,505,0.505,1
"4529",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,439,0.439,1
"4530",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,502,0.502,1
"4531",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,419,0.419,1
"4532",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,342,0.342,1
"4533",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,437,0.437,1
"4534",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,328,0.328,1
"4535",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,433,0.433,1
"4536",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,550,0.55,1
"4537",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,501,0.501,1
"4538",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,458,0.458,1
"4539",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,364,0.364,1
"4540",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,610,0.61,1
"4541",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,447,0.447,1
"4542",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,502,0.502,1
"4543",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,387,0.387,1
"4544",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,416,0.416,1
"4545",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,486,0.486,1
"4546",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,604,0.604,1
"4547",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,410,0.41,1
"4548",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,545,0.545,1
"4549",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,388,0.388,1
"4550",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,457,0.457,1
"4551",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,447,0.447,1
"4552",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,482,0.482,1
"4553",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,394,0.394,1
"4554",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,490,0.49,1
"4555",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,626,0.626,1
"4556",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,314,0.314,1
"4557",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,551,0.551,1
"4558",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,577,0.577,1
"4559",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,356,0.356,1
"4560",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,443,0.443,1
"4561",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,532,0.532,1
"4562",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,358,0.358,1
"4563",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,472,0.472,1
"4564",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,620,0.62,1
"4565",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,360,0.36,1
"4566",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,428,0.428,1
"4567",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,359,0.359,1
"4568",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,343,0.343,1
"4569",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,363,0.363,1
"4570",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,340,0.34,1
"4571",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,375,0.375,1
"4572",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,389,0.389,1
"4573",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,370,0.37,1
"4574",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,390,0.39,1
"4575",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,354,0.354,1
"4576",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,454,0.454,1
"4577",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,518,0.518,1
"4578",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,388,0.388,1
"4579",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,362,0.362,1
"4580",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,416,0.416,1
"4581",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,336,0.336,1
"4582",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,441,0.441,1
"4583",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,268,0.268,1
"4584",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,571,0.571,1
"4585",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,1,"Nonmatching",2,486,0.486,1
"4586",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,423,0.423,1
"4587",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,470,0.47,1
"4588",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,329,0.329,1
"4589",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,459,0.459,1
"4590",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,392,0.392,1
"4591",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,1,"Nonmatching",2,332,0.332,1
"4592",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,380,0.38,1
"4593",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,386,0.386,1
"4594",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,506,0.506,1
"4595",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,453,0.453,1
"4596",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,330,0.33,1
"4597",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,503,0.503,1
"4598",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,1,"Nonmatching",2,373,0.373,1
"4599",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,601,0.601,1
"4600",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,550,0.55,1
"4601",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,3,"Nonmatching",2,741,0.741,1
"4602",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,668,0.668,1
"4603",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,435,0.435,1
"4604",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,609,0.609,1
"4605",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,519,0.519,1
"4606",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,3,"Nonmatching",2,604,0.604,1
"4607",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,365,0.365,1
"4608",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,522,0.522,1
"4609",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,538,0.538,1
"4610",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,522,0.522,1
"4611",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,544,0.544,1
"4612",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,642,0.642,1
"4613",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,3,"Nonmatching",2,481,0.481,1
"4614",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,484,0.484,1
"4615",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,537,0.537,1
"4616",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,487,0.487,1
"4617",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,413,0.413,1
"4618",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,3,"Nonmatching",2,562,0.562,1
"4619",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,542,0.542,1
"4620",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,678,0.678,1
"4621",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,599,0.599,1
"4622",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,660,0.66,1
"4623",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,428,0.428,1
"4624",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,3,"Nonmatching",2,599,0.599,1
"4625",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,777,0.777,1
"4626",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,3,"Nonmatching",2,303,0.303,1
"4627",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,3,"Nonmatching",2,373,0.373,1
"4628",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,501,0.501,1
"4629",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,445,0.445,1
"4630",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,423,0.423,1
"4631",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,598,0.598,1
"4632",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,2,"Nonmatching",2,427,0.427,1
"4633",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,2,"Nonmatching",2,643,0.643,1
"4634",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,500,0.5,1
"4635",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,3,"Nonmatching",2,507,0.507,1
"4636",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,526,0.526,1
"4637",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,3,"Nonmatching",2,521,0.521,1
"4638",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",1,3,"Nonmatching",2,443,0.443,1
"4639",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",2,2,"Nonmatching",2,419,0.419,1
"4640",215,20,"r","English","High School","China and Canada","Hong Kong, Iran, Canada",3,3,"Nonmatching",2,420,0.42,1
