"subject","blkNum","trlNum","coherentDots","numberofDots","percentCoherence","winningDirection","response","correct","eventCount","averageFrameRate","RT"
81628,14,36,16,40,40,"left","left",1,10,15.198,658
81628,14,37,16,40,40,"right","right",1,8,14.706,544
81628,14,38,4,40,10,"left","left",1,14,15.784,887
81628,14,39,16,40,40,"left","left",1,10,15.949,627
81628,14,40,16,40,40,"right","right",1,8,14.76,542
81628,14,41,0,40,0,"right","right",1,13,14.84,876
81628,14,42,4,40,10,"left","left",1,17,15.018,1132
81628,14,43,0,40,0,"left","right",0,16,14.76,1084
81628,14,44,2,40,5,"left","left",1,12,15.645,767
81628,14,45,4,40,10,"left","left",1,11,15.827,695
81628,14,46,0,40,0,"left","left",1,13,15.588,834
81628,15,1,4,40,10,"left","left",1,11,14.885,739
81628,15,2,2,40,5,"left","left",1,11,15.32,718
81628,15,3,2,40,5,"right","right",1,10,14.599,685
81628,15,4,2,40,5,"right","right",1,12,15.056,797
81628,15,5,4,40,10,"right","right",1,10,15.798,633
81628,15,6,0,40,0,"left","right",0,8,14.599,548
81628,15,7,0,40,0,"right","left",0,10,14.859,673
81628,15,8,16,40,40,"right","right",1,8,16.461,486
81628,15,9,0,40,0,"left","right",0,14,14.737,950
81628,15,10,0,40,0,"left","left",1,16,14.787,1082
81628,15,11,0,40,0,"right","left",0,12,15.544,772
81628,15,12,2,40,5,"right","right",1,9,15.177,593
81628,15,13,4,40,10,"left","left",1,12,15.038,798
81628,15,14,4,40,10,"right","right",1,13,15.625,832
81628,15,15,4,40,10,"right","right",1,10,15.898,629
81628,15,16,0,40,0,"right","right",1,14,15.695,892
81628,15,17,4,40,10,"right","right",1,10,15.221,657
81628,15,18,2,40,5,"right","right",1,10,15.924,628
81628,15,19,4,40,10,"left","right",0,12,14.724,815
81628,15,20,2,40,5,"left","left",1,12,15.769,761
81628,15,21,2,40,5,"left","left",1,10,15.456,647
81628,15,22,4,40,10,"left","left",1,11,15.068,730
81628,15,23,0,40,0,"left","left",1,13,15.55,836
81628,15,24,0,40,0,"right","left",0,10,15.773,634
81628,15,25,0,40,0,"right","left",0,26,14.169,1835
81628,15,26,16,40,40,"left","left",1,14,15.184,922
81628,15,27,2,40,5,"right","right",1,13,14.806,878
81628,15,28,16,40,40,"left","left",1,10,15.198,658
81628,15,29,4,40,10,"left","left",1,14,15.267,917
81628,15,30,16,40,40,"left","left",1,10,15.576,642
81628,15,31,0,40,0,"left","right",0,18,15.437,1166
81628,15,32,2,40,5,"right","left",0,9,15,600
81628,15,33,2,40,5,"left","left",1,11,15.235,722
81628,15,34,4,40,10,"right","right",1,11,15.827,695
81628,15,35,0,40,0,"left","right",0,16,15.326,1044
81628,15,36,4,40,10,"right","right",1,13,15.834,821
81628,15,37,16,40,40,"left","left",1,10,15.06,664
81628,15,38,2,40,5,"left","left",1,14,15.201,921
81628,15,39,4,40,10,"right","right",1,10,15.175,659
81628,15,40,0,40,0,"right","right",1,16,14.639,1093
81628,15,41,0,40,0,"right","left",0,13,15.366,846
81628,15,42,2,40,5,"left","right",0,9,16.364,550
81628,15,43,16,40,40,"right","right",1,9,15.101,596
81628,15,44,16,40,40,"right","right",1,7,15.873,441
81628,15,45,16,40,40,"left","left",1,10,15.552,643
81628,15,46,16,40,40,"left","left",1,10,14.641,683
81628,16,1,4,40,10,"right","right",1,12,15.584,770
81628,16,2,16,40,40,"right","right",1,8,16.701,479
81628,16,3,16,40,40,"right","right",1,7,14.737,475
81628,16,4,2,40,5,"right","right",1,8,16.495,485
81628,16,5,2,40,5,"right","right",1,8,14.733,543
81628,16,6,2,40,5,"left","right",0,12,15.957,752
81628,16,7,2,40,5,"right","right",1,13,15.758,825
81628,16,8,16,40,40,"left","left",1,9,15.957,564
81628,16,9,0,40,0,"right","left",0,9,15.332,587
81628,16,10,16,40,40,"right","right",1,8,16.194,494
81628,16,11,16,40,40,"right","right",1,7,15.054,465
81628,16,12,4,40,10,"left","left",1,13,15.569,835
81628,16,13,16,40,40,"right","right",1,8,14.493,552
81628,16,14,16,40,40,"left","left",1,8,14.842,539
81628,16,15,2,40,5,"left","left",1,16,14.639,1093
81628,16,16,16,40,40,"right","right",1,8,15.968,501
81628,16,17,0,40,0,"left","right",0,14,15.695,892
81628,16,18,4,40,10,"right","right",1,10,14.881,672
81628,16,19,4,40,10,"left","left",1,8,14.981,534
81628,16,20,2,40,5,"right","right",1,10,15.361,651
81628,16,21,16,40,40,"left","left",1,9,14.851,606
81628,16,22,2,40,5,"right","right",1,15,14.896,1007
81628,16,23,16,40,40,"right","right",1,8,14.981,534
81628,16,24,4,40,10,"left","left",1,11,15.647,703
81628,16,25,2,40,5,"left","left",1,14,15.713,891
81628,16,26,0,40,0,"right","left",0,16,14.706,1088
81628,16,27,4,40,10,"left","left",1,12,15.345,782
81628,16,28,0,40,0,"left","left",1,11,14.667,750
81628,16,29,4,40,10,"right","right",1,11,14.706,748
81628,16,30,16,40,40,"right","right",1,9,15.517,580
81628,16,31,4,40,10,"right","right",1,20,15.209,1315
81628,16,32,0,40,0,"right","left",0,10,16.103,621
81628,16,33,2,40,5,"right","right",1,11,15.406,714
81628,16,34,4,40,10,"left","left",1,10,15.456,647
81628,16,35,2,40,5,"left","left",1,9,15.358,586
81628,16,36,0,40,0,"left","left",1,9,16.187,556
81628,16,37,16,40,40,"left","left",1,8,15.686,510
81628,16,38,2,40,5,"right","right",1,12,14.563,824
81628,16,39,0,40,0,"left","left",1,16,14.829,1079
81628,16,40,0,40,0,"right","right",1,14,15.453,906
81628,16,41,0,40,0,"right","right",1,20,14.599,1370
81628,16,42,4,40,10,"left","left",1,12,15.209,789
81628,16,43,16,40,40,"left","left",1,10,15.649,639
81628,16,44,2,40,5,"right","right",1,8,15.873,504
81628,16,45,2,40,5,"right","left",0,9,16.158,557
81628,16,46,0,40,0,"right","right",1,10,15.974,626
81628,16,47,2,40,5,"right","right",1,9,15.491,581
81628,16,48,0,40,0,"right","right",1,7,15.982,438
81628,16,49,4,40,10,"right","right",1,9,15.544,579
81628,16,50,2,40,5,"right","right",1,7,15.184,461
81628,16,51,16,40,40,"right","right",1,8,15.18,527
81628,16,52,0,40,0,"right","right",1,8,14.898,537
81628,16,53,2,40,5,"right","right",1,15,14.764,1016
81628,17,1,0,40,0,"right","right",1,11,15.257,721
81628,17,2,2,40,5,"right","right",1,7,15.837,442
81628,17,3,16,40,40,"left","left",1,11,15.737,699
81628,17,4,2,40,5,"right","right",1,8,15.905,503
81628,17,5,0,40,0,"left","right",0,17,14.48,1174
81628,17,6,0,40,0,"left","right",0,8,15.209,526
81628,17,7,2,40,5,"right","right",1,12,15.132,793
81628,17,8,4,40,10,"right","right",1,16,15.152,1056
81628,17,9,0,40,0,"left","left",1,11,14.647,751
81628,17,10,4,40,10,"left","left",1,13,14.806,878
81628,17,11,0,40,0,"right","right",1,15,15.369,976
81628,17,12,2,40,5,"left","left",1,10,14.925,670
81628,17,13,4,40,10,"right","right",1,9,15.679,574
81628,17,14,0,40,0,"left","left",1,23,14.566,1579
81628,17,15,16,40,40,"right","right",1,10,15.898,629
81628,17,16,4,40,10,"right","right",1,12,15.365,781
81628,17,17,16,40,40,"left","left",1,9,15.517,580
81628,17,18,16,40,40,"right","right",1,8,14.625,547
81628,17,19,16,40,40,"right","right",1,13,14.656,887
81628,17,20,16,40,40,"left","left",1,8,16,500
81628,17,21,4,40,10,"left","left",1,12,15.038,798
81628,17,22,16,40,40,"left","left",1,10,15.244,656
81628,17,23,2,40,5,"left","left",1,12,15.605,769
81628,17,24,2,40,5,"right","right",1,9,16.158,557
81628,17,25,16,40,40,"left","left",1,8,15.534,515
81628,17,26,2,40,5,"left","left",1,12,15.707,764
81628,17,27,4,40,10,"left","left",1,10,14.881,672
81628,17,28,2,40,5,"right","right",1,9,16.187,556
81628,17,29,16,40,40,"left","left",1,8,16.032,499
81628,17,30,0,40,0,"right","right",1,15,15.69,956
81628,17,31,16,40,40,"left","left",1,8,15.534,515
81628,17,32,2,40,5,"left","left",1,13,15.24,853
81628,17,33,0,40,0,"left","left",1,9,14.851,606
81628,17,34,2,40,5,"right","right",1,11,16.058,685
81628,17,35,2,40,5,"right","right",1,12,15.306,784
81628,17,36,16,40,40,"right","right",1,8,15.296,523
81628,17,37,16,40,40,"left","right",0,8,15.564,514
81628,17,38,0,40,0,"right","right",1,14,15.573,899
81628,17,39,2,40,5,"left","left",1,19,14.832,1281
81628,17,40,16,40,40,"right","right",1,9,15.901,566
81628,17,41,2,40,5,"right","right",1,12,15.019,799
81628,17,42,2,40,5,"right","left",0,11,15.342,717
81628,17,43,2,40,5,"right","right",1,7,14.957,468
81628,17,44,4,40,10,"right","right",1,8,15.656,511
81628,17,45,0,40,0,"right","right",1,11,14.885,739
81628,17,46,4,40,10,"right","right",1,10,15.361,651
81628,17,47,16,40,40,"right","right",1,10,14.97,668
81628,17,48,16,40,40,"left","left",1,10,15.504,645
81628,17,49,4,40,10,"left","left",1,12,15.038,798
81628,17,50,2,40,5,"right","right",1,8,15.296,523
81628,17,51,2,40,5,"right","right",1,15,15.045,997
81628,17,52,16,40,40,"right","right",1,7,15.184,461
81628,18,1,16,40,40,"left","left",1,10,15.773,634
81628,18,2,4,40,10,"left","left",1,10,15.748,635
81628,18,3,16,40,40,"left","left",1,8,15.326,522
81628,18,4,4,40,10,"right","right",1,11,16.012,687
81628,18,5,2,40,5,"left","left",1,14,15.819,885
81628,18,6,4,40,10,"left","left",1,9,16.484,546
81628,18,7,0,40,0,"right","right",1,9,14.876,605
81628,18,8,4,40,10,"left","left",1,11,15.85,694
81628,18,9,4,40,10,"right","right",1,11,16.153,681
81628,18,10,0,40,0,"left","left",1,9,15.625,576
81628,18,11,0,40,0,"left","left",1,16,14.652,1092
81628,18,12,0,40,0,"right","left",0,12,15.625,768
81628,18,13,16,40,40,"right","right",1,8,16.701,479
81628,18,14,0,40,0,"right","left",0,16,14.273,1121
81628,18,15,0,40,0,"right","right",1,7,15.119,463
81628,18,16,0,40,0,"left","right",0,8,14.953,535
81628,18,17,2,40,5,"left","left",1,9,16.245,554
81628,18,18,2,40,5,"right","right",1,10,15.152,660
81628,18,19,4,40,10,"left","left",1,9,14.682,613
81628,18,20,2,40,5,"left","left",1,9,15.05,598
81628,18,21,16,40,40,"left","left",1,9,15.957,564
81628,18,22,2,40,5,"left","left",1,14,14.941,937
81628,18,23,0,40,0,"left","right",0,10,15.699,637
81628,18,24,4,40,10,"right","right",1,8,15.595,513
81628,18,25,0,40,0,"left","left",1,12,15.544,772
81628,18,26,0,40,0,"right","left",0,14,15.436,907
81628,18,27,16,40,40,"left","right",0,9,15.101,596
81628,18,28,16,40,40,"right","right",1,11,14.905,738
81628,18,29,16,40,40,"right","right",1,7,16.471,425
81628,18,30,2,40,5,"right","right",1,12,15.789,760
81628,18,31,0,40,0,"right","right",1,14,15.021,932
81628,18,32,0,40,0,"right","left",0,10,15.674,638
81628,18,33,0,40,0,"right","left",0,10,14.62,684
81628,18,34,0,40,0,"left","right",0,7,14.644,478
81628,18,35,0,40,0,"left","right",0,21,14.947,1405
81628,18,36,2,40,5,"left","left",1,17,15.302,1111
81628,18,37,0,40,0,"left","left",1,12,15.056,797
81628,18,38,2,40,5,"right","right",1,11,15.193,724
81628,18,39,2,40,5,"right","left",0,12,15.248,787
81628,18,40,2,40,5,"left","left",1,14,15.713,891
81628,18,41,2,40,5,"right","right",1,23,14.964,1537
81628,18,42,2,40,5,"right","right",1,11,15.896,692
81628,18,43,4,40,10,"right","right",1,11,16.012,687
81628,18,44,0,40,0,"right","left",0,11,15.737,699
81628,18,45,2,40,5,"left","left",1,13,15.099,861
81628,18,46,16,40,40,"right","right",1,9,14.634,615
81628,18,47,2,40,5,"left","right",0,14,15.317,914
81628,19,1,4,40,10,"left","left",1,19,15.385,1235
81628,19,2,16,40,40,"left","left",1,8,16.461,486
81628,19,3,16,40,40,"left","left",1,7,15.453,453
81628,19,4,0,40,0,"left","left",1,10,15.198,658
81628,19,5,0,40,0,"left","left",1,9,14.925,603
81628,19,6,16,40,40,"left","left",1,8,15.936,502
81628,19,7,4,40,10,"left","left",1,11,15.714,700
81628,19,8,16,40,40,"right","right",1,7,14.989,467
81628,19,9,0,40,0,"right","right",1,10,14.793,676
81628,19,10,16,40,40,"right","right",1,8,16.194,494
81628,19,11,2,40,5,"left","left",1,13,15.682,829
81628,19,12,0,40,0,"right","right",1,9,15.254,590
81628,19,13,4,40,10,"right","right",1,9,15.845,568
81628,19,14,4,40,10,"right","right",1,8,14.981,534
81628,19,15,16,40,40,"left","left",1,8,16.327,490
81628,19,16,2,40,5,"left","right",0,8,15.748,508
81628,19,17,4,40,10,"right","right",1,8,16.327,490
81628,19,18,0,40,0,"left","left",1,10,14.535,688
81628,19,19,4,40,10,"left","left",1,10,15.314,653
81628,19,20,0,40,0,"left","left",1,10,14.97,668
81628,19,21,4,40,10,"left","left",1,9,16.129,558
81628,19,22,16,40,40,"left","left",1,8,15.066,531
81628,19,23,16,40,40,"left","left",1,15,14.881,1008
81628,19,24,2,40,5,"right","left",0,8,14.572,549
81628,19,25,0,40,0,"right","left",0,20,14.782,1353
81628,19,26,4,40,10,"right","right",1,9,15.358,586
81628,19,27,16,40,40,"right","right",1,8,16.327,490
81628,19,28,0,40,0,"right","left",0,13,15.258,852
81628,19,29,0,40,0,"left","right",0,8,16.427,487
81628,19,30,4,40,10,"right","right",1,9,16.304,552
81628,19,31,4,40,10,"left","left",1,10,14.62,684
81628,19,32,0,40,0,"right","left",0,12,14.888,806
81628,19,33,16,40,40,"left","left",1,9,15.411,584
81628,19,34,4,40,10,"left","left",1,12,15.326,783
81628,19,35,4,40,10,"left","left",1,10,16.129,620
81628,19,36,2,40,5,"left","left",1,11,15.67,702
81628,19,37,0,40,0,"left","left",1,13,14.806,878
81628,19,38,4,40,10,"right","right",1,9,16.187,556
81628,19,39,2,40,5,"left","left",1,10,14.815,675
81628,19,40,0,40,0,"left","left",1,12,14.616,821
81628,19,41,4,40,10,"left","left",1,8,15.296,523
81628,19,42,2,40,5,"left","left",1,8,16.227,493
81628,19,43,16,40,40,"left","left",1,9,15.491,581
81628,19,44,0,40,0,"right","left",0,11,15.873,693
81628,19,45,0,40,0,"left","right",0,9,15.625,576
81628,19,46,4,40,10,"left","left",1,9,15.571,578
81628,19,47,16,40,40,"left","left",1,7,14.675,477
81628,19,48,4,40,10,"right","left",0,10,15.291,654
81628,19,49,4,40,10,"right","right",1,8,14.953,535
81628,19,50,0,40,0,"right","left",0,12,14.67,818
81628,19,51,4,40,10,"right","right",1,10,14.368,696
81628,19,52,4,40,10,"right","right",1,15,15.658,958
81628,19,53,4,40,10,"left","left",1,18,15.013,1199
81628,20,1,2,40,5,"left","left",1,9,15.544,579
81628,20,2,16,40,40,"right","right",1,8,15.748,508
81628,20,3,2,40,5,"left","left",1,8,14.981,534
81628,20,4,0,40,0,"right","left",0,9,16.187,556
81628,20,5,2,40,5,"right","left",0,14,15.59,898
81628,20,6,4,40,10,"right","right",1,9,16.304,552
81628,20,7,4,40,10,"left","left",1,9,14.634,615
81628,20,8,16,40,40,"left","left",1,8,14.981,534
81628,20,9,2,40,5,"right","right",1,10,15.361,651
81628,20,10,16,40,40,"left","left",1,9,16.1,559
81628,20,11,2,40,5,"right","right",1,10,14.859,673
81628,20,12,4,40,10,"right","right",1,10,14.793,676
81628,20,13,4,40,10,"left","left",1,10,14.903,671
81628,20,14,0,40,0,"right","right",1,9,15.491,581
81628,20,15,0,40,0,"left","left",1,15,15,1000
81628,20,16,0,40,0,"right","right",1,13,14.977,868
81628,20,17,16,40,40,"right","right",1,9,15.957,564
81628,20,18,4,40,10,"right","right",1,10,14.948,669
81628,20,19,4,40,10,"left","left",1,12,14.925,804
81628,20,20,16,40,40,"right","right",1,8,16.36,489
81628,20,21,0,40,0,"right","right",1,16,15.094,1060
81628,20,22,16,40,40,"left","left",1,9,15.464,582
81628,20,23,4,40,10,"right","right",1,8,15.238,525
81628,20,24,4,40,10,"left","left",1,8,16.771,477
81628,20,25,4,40,10,"left","left",1,11,15.603,705
81628,20,26,4,40,10,"left","left",1,9,15.986,563
81628,20,27,4,40,10,"right","right",1,8,15.296,523
81628,20,28,16,40,40,"right","right",1,7,14.706,476
81628,20,29,2,40,5,"right","right",1,8,15.238,525
81628,20,30,0,40,0,"right","right",1,11,14.785,744
81628,20,31,2,40,5,"right","right",1,7,14.675,477
81628,20,32,2,40,5,"right","right",1,8,16.461,486
81628,20,33,4,40,10,"left","left",1,11,15.406,714
81628,20,34,16,40,40,"right","right",1,7,15.837,442
81628,20,35,0,40,0,"left","left",1,8,16,500
81628,20,36,0,40,0,"left","right",0,14,15.102,927
81628,20,37,16,40,40,"right","right",1,8,15.209,526
81628,20,38,16,40,40,"right","right",1,10,14.993,667
81628,20,39,16,40,40,"right","right",1,7,15.73,445
81628,20,40,2,40,5,"left","left",1,13,15.385,845
81628,20,41,0,40,0,"right","right",1,7,14.675,477
81628,20,42,4,40,10,"right","right",1,11,15.449,712
81628,20,43,16,40,40,"left","left",1,9,15.517,580
81628,20,44,2,40,5,"right","left",0,14,15.504,903
81628,20,45,2,40,5,"left","right",0,12,15.957,752
81628,20,46,16,40,40,"left","left",1,8,14.925,536
81628,20,47,16,40,40,"right","right",1,11,16.058,685
81628,20,48,16,40,40,"left","right",0,7,16.129,434
81628,20,49,2,40,5,"right","right",1,10,14.837,674
81628,20,50,2,40,5,"left","left",1,12,16,750
81628,20,51,2,40,5,"right","right",1,7,15.054,465
81628,20,52,0,40,0,"left","left",1,8,15.296,523
81628,20,53,16,40,40,"left","left",1,11,16.012,687
81628,20,54,2,40,5,"right","left",0,21,15.119,1389
81628,21,1,16,40,40,"left","left",1,9,15.177,593
81628,21,2,2,40,5,"right","left",0,8,16.529,484
81628,21,3,0,40,0,"left","left",1,10,15.798,633
81628,21,4,4,40,10,"right","right",1,8,14.898,537
81628,21,5,0,40,0,"left","right",0,11,14.825,742
81628,21,6,0,40,0,"left","right",0,9,15.571,578
81628,21,7,0,40,0,"left","left",1,13,15.046,864
81628,21,8,4,40,10,"left","left",1,10,16.103,621
81628,21,9,0,40,0,"left","left",1,11,15.85,694
81628,21,10,2,40,5,"right","right",1,10,15.267,655
81628,21,11,0,40,0,"left","left",1,9,15.625,576
81628,21,12,2,40,5,"right","right",1,11,14.885,739
81628,21,13,0,40,0,"left","left",1,10,14.771,677
81628,21,14,4,40,10,"left","left",1,9,15.544,579
81628,21,15,16,40,40,"right","right",1,8,16.162,495
81628,21,16,2,40,5,"left","left",1,9,16.014,562
81628,21,17,0,40,0,"right","right",1,11,14.946,736
81628,21,18,0,40,0,"right","left",0,9,15.986,563
81628,21,19,4,40,10,"right","right",1,7,16.509,424
81628,21,20,0,40,0,"left","left",1,10,15.552,643
81628,21,21,4,40,10,"left","left",1,10,14.62,684
81628,21,22,2,40,5,"left","left",1,9,16.187,556
81628,21,23,4,40,10,"right","right",1,9,16.043,561
81628,21,24,2,40,5,"right","left",0,10,15.083,663
81628,21,25,2,40,5,"right","right",1,17,14.719,1155
81628,21,26,4,40,10,"right","right",1,8,15.009,533
81628,21,27,4,40,10,"right","right",1,8,15.748,508
81628,21,28,2,40,5,"right","right",1,7,15.419,454
81628,21,29,16,40,40,"right","right",1,7,16.092,435
81628,21,30,16,40,40,"right","right",1,8,16.194,494
81628,21,31,2,40,5,"left","left",1,10,15.152,660
81628,21,32,2,40,5,"left","left",1,12,15.504,774
81628,21,33,4,40,10,"left","left",1,9,16.453,547
81628,21,34,16,40,40,"left","left",1,9,15.986,563
81628,21,35,4,40,10,"right","right",1,12,14.888,806
81628,21,36,4,40,10,"left","left",1,12,15.707,764
81628,21,37,4,40,10,"right","right",1,10,15.949,627
81628,21,38,0,40,0,"right","left",0,12,16.021,749
81628,21,39,4,40,10,"left","left",1,10,14.881,672
81628,21,40,0,40,0,"right","right",1,11,15.342,717
81628,21,41,16,40,40,"right","right",1,9,15.075,597
81628,21,42,2,40,5,"left","left",1,9,15.126,595
81628,21,43,0,40,0,"right","right",1,13,15.258,852
81628,21,44,2,40,5,"left","left",1,10,14.97,668
81628,21,45,16,40,40,"left","left",1,9,15.101,596
81628,21,46,16,40,40,"right","right",1,11,15.385,715
81628,21,47,2,40,5,"right","left",0,10,15.106,662
81628,21,48,2,40,5,"right","right",1,8,15.564,514
81628,21,49,4,40,10,"right","right",1,10,14.925,670
81628,21,50,0,40,0,"left","left",1,12,15.113,794
81628,21,51,4,40,10,"right","left",0,9,16.129,558
81628,21,52,2,40,5,"right","right",1,13,15.588,834
81628,21,53,4,40,10,"right","right",1,8,15.717,509
81628,21,54,0,40,0,"left","right",0,13,14.96,869
81628,22,1,4,40,10,"left","left",1,11,15.559,707
81628,22,2,4,40,10,"right","right",1,10,14.388,695
81628,22,3,4,40,10,"left","left",1,8,15.534,515
81628,22,4,4,40,10,"left","left",1,9,15.464,582
81628,22,5,2,40,5,"left","left",1,14,14.878,941
81628,22,6,0,40,0,"right","right",1,8,15.968,501
81628,22,7,16,40,40,"right","right",1,10,16.103,621
81628,22,8,16,40,40,"right","right",1,8,15.444,518
81628,22,9,4,40,10,"right","right",1,9,15.957,564
81628,22,10,4,40,10,"right","left",0,12,15.365,781
81628,22,11,16,40,40,"left","left",1,10,16.155,619
81628,22,12,0,40,0,"right","right",1,12,15.209,789
81628,22,13,16,40,40,"left","left",1,9,16.129,558
81628,22,14,16,40,40,"left","left",1,9,16.304,552
81628,22,15,16,40,40,"right","right",1,8,15.209,526
81628,22,16,0,40,0,"left","left",1,16,15.094,1060
81628,22,17,4,40,10,"right","right",1,8,14.599,548
81628,22,18,2,40,5,"right","right",1,9,16.334,551
81628,22,19,0,40,0,"left","right",0,8,15.748,508
81628,22,20,16,40,40,"left","left",1,8,15.066,531
81628,22,21,2,40,5,"left","left",1,9,15.075,597
81628,22,22,4,40,10,"left","left",1,9,16.158,557
81628,22,23,4,40,10,"right","right",1,10,15.576,642
81628,22,24,4,40,10,"left","left",1,10,15.504,645
81628,22,25,4,40,10,"right","right",1,10,15.798,633
81628,22,26,16,40,40,"right","right",1,8,15.595,513
81628,22,27,16,40,40,"right","right",1,7,16.166,433
81628,22,28,0,40,0,"left","right",0,9,16.129,558
81628,22,29,2,40,5,"right","right",1,13,15.312,849
81628,22,30,2,40,5,"right","left",0,12,14.581,823
81628,22,31,0,40,0,"right","right",1,6,15.306,392
81628,22,32,4,40,10,"left","left",1,14,14.799,946
81628,22,33,16,40,40,"right","right",1,10,15.48,646
81628,22,34,4,40,10,"right","right",1,11,15.363,716
81628,22,35,0,40,0,"right","right",1,14,15.556,900
81628,22,36,4,40,10,"left","left",1,9,13.74,655
81628,22,37,16,40,40,"left","left",1,9,14.851,606
81628,22,38,16,40,40,"right","right",1,8,15.474,517
81628,22,39,2,40,5,"right","right",1,16,15.37,1041
81628,22,40,0,40,0,"right","right",1,10,14.815,675
81628,22,41,16,40,40,"left","left",1,10,15.552,643
81628,22,42,2,40,5,"left","left",1,11,14.785,744
81628,22,43,4,40,10,"right","right",1,8,14.815,540
81628,22,44,16,40,40,"left","left",1,8,14.925,536
81628,22,45,0,40,0,"left","left",1,15,15.275,982
81628,22,46,4,40,10,"right","right",1,8,15.326,522
81628,22,47,0,40,0,"left","left",1,10,15.432,648
81628,22,48,4,40,10,"right","right",1,11,15.131,727
81628,22,49,2,40,5,"left","left",1,8,15.968,501
81628,22,50,16,40,40,"left","left",1,9,15.101,596
81628,22,51,16,40,40,"left","left",1,7,16.129,434
81628,22,52,2,40,5,"right","right",1,11,14.925,737
81628,22,53,2,40,5,"left","left",1,9,15.358,586
81628,22,54,0,40,0,"left","right",0,8,15.444,518
81628,22,55,4,40,10,"right","right",1,12,15.81,759
81628,23,1,16,40,40,"left","left",1,9,15.152,594
81628,23,2,0,40,0,"right","right",1,10,15.674,638
81628,23,3,0,40,0,"left","right",0,9,16.187,556
81628,23,4,16,40,40,"right","right",1,7,15.351,456
81628,23,5,2,40,5,"left","right",0,7,15.385,455
81628,23,6,0,40,0,"right","left",0,14,14.941,937
81628,23,7,0,40,0,"right","right",1,11,15.988,688
81628,23,8,0,40,0,"left","left",1,12,15.248,787
81628,23,9,4,40,10,"right","right",1,8,15.504,516
81628,23,10,4,40,10,"left","left",1,8,15.504,516
81628,23,11,2,40,5,"right","right",1,11,14.686,749
81628,23,12,16,40,40,"left","left",1,8,14.981,534
81628,23,13,2,40,5,"left","left",1,12,16.021,749
81628,23,14,0,40,0,"right","left",0,12,15.707,764
81628,23,15,2,40,5,"right","right",1,11,15.988,688
81628,23,16,0,40,0,"left","right",0,23,14.64,1571
81628,23,17,16,40,40,"left","left",1,8,14.625,547
81628,23,18,0,40,0,"left","left",1,11,14.55,756
81628,23,19,16,40,40,"right","right",1,8,15.534,515
81628,23,20,2,40,5,"right","left",0,12,15.385,780
81628,23,21,0,40,0,"right","right",1,7,15.021,466
81628,23,22,4,40,10,"left","left",1,13,15.366,846
81628,23,23,0,40,0,"right","right",1,14,15.385,910
81628,23,24,16,40,40,"left","left",1,9,16.1,559
81628,23,25,4,40,10,"right","left",0,9,16.187,556
81628,23,26,2,40,5,"right","right",1,8,16.36,489
81628,23,27,4,40,10,"left","left",1,10,15.748,635
81628,23,28,16,40,40,"left","left",1,9,15.306,588
81628,23,29,4,40,10,"left","left",1,13,14.689,885
81628,23,30,0,40,0,"left","left",1,12,15.038,798
81628,23,31,0,40,0,"right","left",0,16,15.166,1055
81628,23,32,4,40,10,"left","left",1,11,15.603,705
81628,23,33,2,40,5,"left","left",1,11,15.919,691
81628,23,34,4,40,10,"left","left",1,9,14.95,602
81628,23,35,0,40,0,"left","left",1,11,15.214,723
81628,23,36,2,40,5,"left","left",1,11,15.342,717
81628,23,37,2,40,5,"left","left",1,9,15.203,592
81628,23,38,16,40,40,"right","right",1,9,14.975,601
81628,23,39,16,40,40,"right","right",1,9,15.762,571
81628,23,40,16,40,40,"left","left",1,8,15.595,513
81628,23,41,2,40,5,"right","right",1,14,15.267,917
81628,23,42,0,40,0,"left","left",1,10,14.641,683
81628,23,43,16,40,40,"right","right",1,9,15.464,582
81628,23,44,16,40,40,"left","left",1,9,16.216,555
81628,23,45,0,40,0,"left","left",1,7,14.799,473
81628,23,46,4,40,10,"right","left",0,9,15.517,580
81628,23,47,16,40,40,"left","left",1,9,16.014,562
81628,23,48,0,40,0,"right","right",1,10,16,625
81628,23,49,2,40,5,"left","left",1,9,14.469,622
81628,23,50,16,40,40,"left","left",1,10,15.291,654
81628,23,51,16,40,40,"left","left",1,8,15.038,532
81628,23,52,0,40,0,"right","right",1,14,14.784,947
81628,24,1,2,40,5,"right","right",1,11,15.919,691
81628,24,2,2,40,5,"right","right",1,11,15.827,695
81628,24,3,0,40,0,"right","right",1,7,14.831,472
81628,24,4,0,40,0,"left","right",0,7,15.695,446
81628,24,5,2,40,5,"right","right",1,12,15.769,761
81628,24,6,0,40,0,"left","right",0,12,15.524,773
81628,24,7,2,40,5,"left","left",1,8,15.066,531
81628,24,8,4,40,10,"right","right",1,9,16.187,556
81628,24,9,0,40,0,"left","right",0,14,15.217,920
81628,24,10,0,40,0,"right","left",0,18,15.19,1185
81628,24,11,0,40,0,"left","right",0,9,14.803,608
81628,24,12,4,40,10,"left","left",1,12,15.132,793
81628,24,13,4,40,10,"right","right",1,12,15.075,796
81628,24,14,16,40,40,"right","right",1,10,14.62,684
81628,24,15,4,40,10,"right","right",1,8,14.981,534
81628,24,16,0,40,0,"right","right",1,11,14.531,757
81628,24,17,2,40,5,"right","right",1,11,15.873,693
81628,24,18,2,40,5,"left","right",0,7,15.801,443
81628,24,19,16,40,40,"left","right",0,8,14.898,537
