"age","anxiety","anxiety_r","artgluctot","attachhome","attachphone","AvgHumidity","avgtemp","avoidance","avoidance_r","cigs","didf","eatdrink","eot","exercise","gluctot","health","hiTemp","kamf","langfamily","language","mintemp","monogamous","networksize","nostalgia","onlineid","riskAvd","romantic","scontrol","sex","Site","smoke","socialdiversity","socialembedded","socTherm","soliTherm","stress"
1994,4.27777777777778,0.807832984049055,0,4.88888888888889,4,91,36.5,2.83333333333333,-0.321369305008789,NA,2.36363636363636,1,2,2,3,3,3,3.85714285714286,1,5,14.44444444,7,25,37,3.36363636363636,3,2,55,2,"VCU",2,7,4,4,3.625,40
1994,1.61111111111111,-1.24301586652452,0,5,4.11111111111111,100,36.5,2.5,-0.681716570278545,NA,4.36363636363636,1,2.4,2,0,3,3.71428571428571,6.28571428571429,1,5,12.77777778,7,21,42,4,3.66666666666667,1,39,2,"VCU",2,7,4,4.6,2.875,42
1994,2.77777777777778,-0.34576949439858,1,5,3.55555555555556,91,36.52777778,4.38888888888889,1.36025126625007,NA,2.36363636363636,1,2.4,2,1,3,2.57142857142857,4.85714285714286,1,5,14.44444444,2,19,37,3.90909090909091,4,2,38,2,"VCU",2,6,3,3.2,2.5,44
1994,1.94444444444444,-0.986659760202822,0,3.22222222222222,2.88888888888889,87,36.61111111,2.22222222222222,-0.982005958003341,NA,2.63636363636364,1,2.6,2,0,4,3.71428571428571,3.14285714285714,1,5,13.33333333,6,29,37,3.09090909090909,4,1,47,2,"VCU",2,8,4,3.8,3,35
1994,4,0.594202895447641,0,3.44444444444444,3.88888888888889,94,36.61111111,1.77777777777778,-1.46246897836302,NA,1.81818181818182,1,2.6,2,0,3,3.57142857142857,2.57142857142857,1,5,13.33333333,1,15,15,4,4,1,34,1,"VCU",2,7,2,3.6,3.25,42
1994,1.72222222222222,-1.15756383108395,0,4.33333333333333,4,64,36.63888889,4,0.939846123435357,NA,1.90909090909091,1,4,2,20,3,3.42857142857143,3.14285714285714,1,5,10.55555556,7,18,25,3.72727272727273,3,1,44,2,"VCU",2,6,3,1.8,3.25,39
1994,1.66666666666667,-1.20028984880424,0,4.77777777777778,1,99,36.66666667,3.88888888888889,0.819730368345438,NA,2.63636363636364,1,2,2,1,3,3.85714285714286,3.42857142857143,1,5,12.77777778,3,18,32,1,3.33333333333333,2,49,2,"VCU",2,6,3,3.6,4.375,42
1994,3.05555555555556,-0.132139405797166,0,5,2.88888888888889,45,36.69444444,1.83333333333333,-1.40241110081806,NA,2.36363636363636,1,2.4,2,6,4,4.14285714285714,5.14285714285714,1,5,17.77777778,7,42,19,3,3.33333333333333,1,32,2,"VCU",2,8,5,3.8,3.375,34
1994,2.61111111111111,-0.473947547559428,0,3.22222222222222,3.22222222222222,82,36.72222222,3.38888888888889,0.279209470440804,NA,3.54545454545455,1,2.6,2,3,2,3.28571428571429,2.28571428571429,1,5,11.11111111,7,22,26,2.72727272727273,2.66666666666667,2,33,2,"VCU",2,7,4,3.2,3.5,54
1994,2.77777777777778,-0.34576949439858,0,3.55555555555556,4.33333333333333,74,36.72388889,2.77777777777778,-0.381427182553749,NA,3.09090909090909,1,2.6,2,0,4,2.57142857142857,2.57142857142857,1,5,16.66666667,7,24,23,3.81818181818182,3.66666666666667,1,38,2,"VCU",2,7,3,2.4,3.125,42
1994,4.22222222222222,0.765106966328773,0,5,4.11111111111111,81,36.80555556,3.72222222222222,0.63955673571056,NA,3.81818181818182,1,2.6,2,1,4,3.42857142857143,2.42857142857143,1,5,14.44444444,1,29,39,2.90909090909091,3.66666666666667,2,34,2,"VCU",2,7,4,2.2,4,34
1994,2.61111111111111,-0.473947547559428,0,5,2.66666666666667,80,36.85,2.88888888888889,-0.26131142746383,NA,3.09090909090909,1,2.4,2,0,4,3.85714285714286,3.85714285714286,1,5,15,5,38,36,2.90909090909091,3,1,49,2,"VCU",2,9,4,2,2.875,36
1994,4,0.594202895447641,0,4.22222222222222,1.77777777777778,91,36.91944444,2.44444444444444,-0.741774447823504,NA,3,1,2.2,2,0,4,4.14285714285714,3.28571428571429,1,5,14.44444444,7,17,33,2.09090909090909,3.33333333333333,2,54,2,"VCU",2,8,2,3.4,2.75,36
1994,3.83333333333333,0.466024842286793,0,3,3,86,37,4.94444444444444,1.96083004169967,NA,4.81818181818182,1,2.8,2,0,4,3.85714285714286,4.71428571428571,1,5,7.222222222,1,36,28,3,3,1,56,2,"VCU",2,8,4,1.2,4.25,39
1994,3.77777777777778,0.42329882456651,0,4.88888888888889,3.55555555555556,94,37.22222222,3.05555555555556,-0.0811377948289521,NA,2.27272727272727,1,1.8,2,1,4,2.14285714285714,4.71428571428571,1,5,13.33333333,7,14,31,2.90909090909091,3,1,41,2,"VCU",2,6,2,3,5,40
1995,2,-0.943933742482539,0,2.77777777777778,2.88888888888889,80,35.22222222,2.44444444444444,-0.741774447823504,NA,3.81818181818182,1,2,2,0,2,3.57142857142857,4.57142857142857,1,5,15,1,26,30,3.72727272727273,4,2,44,2,"VCU",2,7,3,4.6,3.625,52
1995,4.66666666666667,1.10691510809103,0,3.55555555555556,3,81,35.52777778,4.05555555555556,0.999904000980316,NA,3,1,1.4,2,3,4,2.85714285714286,3.85714285714286,1,5,14.44444444,6,22,31,2.45454545454545,2.66666666666667,2,39,2,"VCU",2,7,4,3.4,2.375,40
1995,3.05555555555556,-0.132139405797166,0,4.88888888888889,2.66666666666667,94,35.66666667,2.22222222222222,-0.982005958003341,NA,3.54545454545455,1,2.2,2,14,3,3,4,1,5,13.33333333,7,50,32,2.36363636363636,3.33333333333333,2,42,2,"VCU",2,6,6,2.2,3.25,42
1995,2.83333333333333,-0.303043476678297,0,4.66666666666667,2.88888888888889,37,35.66666667,4.33333333333333,1.30019338870511,NA,2.54545454545455,1,3.2,2,1,4,3.14285714285714,6.42857142857143,1,5,17.77777778,7,18,35,2.27272727272727,3.66666666666667,1,44,2,"VCU",2,5,3,3,3,32
1995,4.27777777777778,0.807832984049055,0,3.88888888888889,3.88888888888889,94,35.91666667,2.27777777777778,-0.921948080458382,NA,2,1,3,2,3,3,3.85714285714286,5.57142857142857,1,5,13.33333333,7,42,33,3.90909090909091,3.33333333333333,1,41,2,"VCU",2,7,6,2,3.125,38
1995,2.83333333333333,-0.303043476678297,0,4.77777777777778,2.11111111111111,68,35.94444444,3.33333333333333,0.219151592895845,NA,3,1,2.4,2,0,3,3.42857142857143,2.71428571428571,1,5,10.55555556,5,18,27,2.18181818181818,3.66666666666667,2,49,2,"VCU",2,6,3,3,3.625,35
1995,4.72222222222222,1.14964112581132,0,3,3.66666666666667,89,36.02777778,3,-0.141195672373911,NA,3.72727272727273,1,2.2,2,0,1,2,4.14285714285714,1,5,15,6,26,24,3.36363636363636,3.33333333333333,1,30,2,"VCU",2,7,3,4.4,3.75,47
1995,3.55555555555556,0.252394753685379,0,2.77777777777778,3.55555555555556,89,36.11111111,2.55555555555556,-0.621658692733586,NA,2.27272727272727,1,3.2,2,36,5,3.42857142857143,3.28571428571429,1,5,11.66666667,7,30,23,3.45454545454545,2.66666666666667,2,50,2,"VCU",2,6,5,3.6,2.625,59
1995,4.61111111111111,1.06418909037075,4,5,3.33333333333333,85,36.19444444,2.61111111111111,-0.561600815188626,NA,3.18181818181818,1,3,2,1,3,3.42857142857143,2.14285714285714,1,5,12.77777778,7,53,28,2,4.33333333333333,2,35,2,"VCU",2,7,6,3.4,3.125,44
1995,4.44444444444444,0.936011037209904,0,3.88888888888889,3.11111111111111,74,36.22333333,4.38888888888889,1.36025126625007,NA,3,1,2.4,2,6,3,3.42857142857143,2.42857142857143,1,5,8.888888889,4,20,23,3.27272727272727,2.33333333333333,2,29,2,"VCU",2,6,4,2,2.75,41
1995,2.83333333333333,-0.303043476678297,0,5,3.55555555555556,58,36.25,2.44444444444444,-0.741774447823504,NA,1.63636363636364,1,2.2,2,6,3,2.57142857142857,5.14285714285714,1,5,13.88888889,7,22,32,3.63636363636364,3.66666666666667,2,47,2,"VCU",2,7,4,4.4,4,39
1995,3.38888888888889,0.124216700524531,0,4.22222222222222,2.22222222222222,97,36.30555556,4.27777777777778,1.24013551116015,NA,2.90909090909091,1,2,2,0,4,2.85714285714286,4,1,5,11.11111111,6,31,24,2,3.66666666666667,2,49,2,"VCU",2,6,5,2.4,2.75,32
1995,3.94444444444444,0.551476877727359,0,4,2.55555555555556,82,36.30555556,3.16666666666667,0.0389779602609666,NA,2.81818181818182,1,2.6,2,0,4,3.85714285714286,2.85714285714286,1,5,11.11111111,5,27,23,3,3.66666666666667,2,45,2,"VCU",2,6,5,3.2,3.75,41
1995,5,1.36327121441273,0,4,4.11111111111111,68,36.30555556,4.05555555555556,0.999904000980316,NA,2.45454545454545,1,1.8,2,0,2,4,5.85714285714286,1,5,8.888888889,7,12,39,3.27272727272727,3.33333333333333,2,21,2,"VCU",2,6,2,3.2,3.25,49
1995,2.11111111111111,-0.858481707041973,0,3.22222222222222,3.33333333333333,94,36.30666667,3.44444444444444,0.339267347985764,NA,2.36363636363636,1,2.4,2,2,4,2.57142857142857,4,1,5,13.33333333,7,27,22,3.18181818181818,2.66666666666667,1,47,2,"VCU",2,7,4,3.4,3.25,34
1995,2.77777777777778,-0.34576949439858,0,5,2.88888888888889,68,36.41666667,1.16666666666667,-2.12310563135757,NA,3.09090909090909,1,2,2,4,3,3.28571428571429,6.42857142857143,1,5,10.55555556,6,56,31,3.36363636363636,2.66666666666667,2,54,2,"VCU",2,8,7,4.2,2.75,42
1995,3.22222222222222,-0.00396135263631757,0,5,3.77777777777778,81,36.44444444,3.44444444444444,0.339267347985764,NA,2.54545454545455,1,3.2,2,12,4,3,2.85714285714286,1,5,14.44444444,7,24,30,4.09090909090909,4,1,33,2,"VCU",2,6,4,3.2,2.375,43
1995,2.16666666666667,-0.815755689321691,0,5,3.11111111111111,74,36.52777778,2.72222222222222,-0.441485060098708,NA,2.63636363636364,1,2,2,2,3,3,2.85714285714286,1,5,8.888888889,7,29,16,2.90909090909091,3.66666666666667,2,48,2,"VCU",2,8,4,2.2,3.375,44
1995,2.33333333333333,-0.687577636160842,20,4,3.33333333333333,82,36.52777778,2.88888888888889,-0.26131142746383,NA,2.81818181818182,1,1.2,2,0,3,2.14285714285714,3.85714285714286,1,5,10,7,33,34,2.90909090909091,2.66666666666667,1,49,2,"VCU",2,7,4,3.4,4.25,33
1995,2.33333333333333,-0.687577636160842,0,5,3.44444444444444,68,36.52777778,3.88888888888889,0.819730368345438,NA,2.72727272727273,1,2.6,2,30,4,3.42857142857143,3.57142857142857,1,5,10.55555556,6,54,34,3.27272727272727,3.33333333333333,2,51,2,"VCU",2,8,7,3,3,37
1995,1.38888888888889,-1.41391993740565,0,3.77777777777778,1.33333333333333,81,36.55555556,2.94444444444444,-0.20125354991887,NA,3.18181818181818,1,2.4,2,1,5,3.71428571428571,2.57142857142857,1,5,14.44444444,6,20,27,1.27272727272727,4,1,64,2,"VCU",2,8,3,3.4,3.5,50
1995,2.66666666666667,-0.431221529839146,0,4.22222222222222,2.55555555555556,74,36.55555556,3.94444444444444,0.879788245890397,NA,2.36363636363636,1,2.6,2,3,4,3.42857142857143,4.42857142857143,1,5,8.888888889,7,49,35,2.90909090909091,2.66666666666667,2,57,2,"VCU",2,7,6,2.6,3,38
1995,1.05555555555556,-1.67027604372735,0,4.55555555555556,2.55555555555556,81,36.55666667,3.11111111111111,-0.0210799172839925,NA,1.72727272727273,1,2.2,2,0,4,2.57142857142857,4.14285714285714,1,5,14.44444444,7,22,42,2.81818181818182,3.66666666666667,1,51,1,"VCU",2,6,3,3.4,3.625,37
1995,4.61111111111111,1.06418909037075,0,3.55555555555556,3.33333333333333,94,36.61111111,2.5,-0.681716570278545,NA,1.72727272727273,1,2.2,2,0,3,2.71428571428571,2.57142857142857,1,5,13.33333333,7,18,27,3.45454545454545,2.66666666666667,2,31,2,"VCU",2,5,4,3.2,2.75,47
1995,1.44444444444444,-1.37119391968537,0,4,1.88888888888889,87,36.63888889,4.33333333333333,1.30019338870511,NA,3.63636363636364,1,2.4,2,1,5,3,2.71428571428571,1,5,13.88888889,4,37,30,2.81818181818182,4,2,31,2,"VCU",2,7,5,1.8,2.5,49
1995,3.27777777777778,0.0387646650839651,0,4.55555555555556,2,61,36.66666667,3.94444444444444,0.879788245890397,NA,3,1,2.6,2,0,4,3.28571428571429,2.42857142857143,1,5,10.55555556,7,22,24,1.63636363636364,3.66666666666667,2,47,2,"VCU",2,6,2,2.2,2.875,30
1995,1.72222222222222,-1.15756383108395,0,4.44444444444444,3.55555555555556,81,36.66666667,2.11111111111111,-1.10212171309326,NA,2.63636363636364,1,2.6,2,8,4,2.71428571428571,4.14285714285714,1,5,14.44444444,7,31,26,2.72727272727273,3.66666666666667,1,64,2,"VCU",2,8,4,3.4,3.125,30
1995,3.27777777777778,0.0387646650839651,0,3.88888888888889,2.66666666666667,81,36.69444444,2.44444444444444,-0.741774447823504,NA,2.18181818181818,1,2.8,2,0,4,3,3,1,5,14.44444444,1,33,25,2.81818181818182,3,1,40,2,"VCU",2,9,5,2.2,2.625,26
1995,1,-1.71300206144763,0,4.55555555555556,3.55555555555556,94,36.72222222,1.61111111111111,-1.64264261099789,NA,2.36363636363636,1,2.2,2,30,5,3.42857142857143,4.71428571428571,1,5,13.33333333,7,25,24,2.81818181818182,3.33333333333333,1,60,2,"VCU",2,8,3,4.2,3.625,34
1995,1,-1.71300206144763,0,3.88888888888889,1.55555555555556,94,36.75,3.55555555555556,0.459383103075682,NA,3.54545454545455,1,2.2,2,2,5,3.14285714285714,3.71428571428571,1,5,13.33333333,7,22,35,2,3.66666666666667,2,65,2,"VCU",2,5,4,4.2,2.75,24
1995,2.38888888888889,-0.644851618440559,0,4.33333333333333,2.88888888888889,87,36.83166667,1.83333333333333,-1.40241110081806,NA,1.81818181818182,1,2.6,2,0,3,3,2.71428571428571,1,5,13.33333333,7,25,21,3,3.33333333333333,1,50,2,"VCU",2,7,5,3.6,3.25,41
1995,3.83333333333333,0.466024842286793,2,4,3.55555555555556,81,37,3.72222222222222,0.63955673571056,NA,3.45454545454545,2,2.2,2,3,5,3.42857142857143,1.85714285714286,1,5,14.44444444,1,32,31,3.63636363636364,3.33333333333333,1,47,2,"VCU",2,7,5,2.6,3,44
1995,3.27777777777778,0.0387646650839651,0,4.33333333333333,2.66666666666667,52,37.08333333,2.44444444444444,-0.741774447823504,NA,2.54545454545455,1,1.8,2,4,4,3.57142857142857,4.85714285714286,1,5,7.222222222,7,27,22,2.81818181818182,4.33333333333333,2,39,2,"VCU",2,6,4,2.6,3,50
1995,2.38888888888889,-0.644851618440559,0,3,3,91,37.27777778,4,0.939846123435357,NA,3,1,3,2,6,4,3.14285714285714,4.28571428571429,1,5,14.44444444,7,17,24,3,3.33333333333333,1,45,2,"VCU",2,6,3,3,2.875,42
1996,3,-0.174865423517449,0,3.22222222222222,3.22222222222222,64,36,4.55555555555556,1.54042489888495,NA,4.09090909090909,1,3.4,2,6,3,2.42857142857143,3,1,5,10.55555556,7,31,30,3.54545454545455,4.33333333333333,1,39,2,"VCU",2,5,4,2.6,4.125,37
1996,4,0.594202895447641,3,3.55555555555556,2.55555555555556,68,36.11111111,3.5,0.399325225530723,0,4,2,3,2,3,3,3,5.28571428571429,1,5,8.888888889,2,4,27,2.09090909090909,4.33333333333333,2,39,1,"VCU",1,4,1,4.6,3.875,42
1996,5.22222222222222,1.53417528529386,0,3.33333333333333,2.55555555555556,94,36.39,3.16666666666667,0.0389779602609666,NA,2.09090909090909,1,2.8,2,0,4,3.71428571428571,4.71428571428571,1,5,13.33333333,7,29,15,1,2.33333333333333,2,24,2,"VCU",2,6,5,2,3.625,38
1996,1.94444444444444,-0.986659760202822,0,4.55555555555556,2.33333333333333,85,36.41666667,2.5,-0.681716570278545,NA,2,1,2.2,2,2,4,2,2.85714285714286,1,5,15,7,26,31,2.18181818181818,2.66666666666667,2,54,2,"VCU",2,8,3,3,4,34
1996,2.44444444444444,-0.602125600720276,4,3.44444444444444,3,91,36.41666667,4,0.939846123435357,NA,2.18181818181818,1,2.2,2,0,4,3,3.14285714285714,1,5,14.44444444,7,24,15,2.81818181818182,3,1,31,2,"VCU",2,7,4,2.4,2.625,50
1996,2.05555555555556,-0.901207724762256,0,2.66666666666667,4.22222222222222,97,36.41666667,1.83333333333333,-1.40241110081806,NA,2.90909090909091,1,2.8,2,7,3,2.71428571428571,2.71428571428571,1,5,11.11111111,6,35,26,3.63636363636364,3.66666666666667,1,28,2,"VCU",2,7,5,4,3.125,39
1996,4.38888888888889,0.893285019489621,0,4.33333333333333,3.44444444444444,80,36.58333333,2.38888888888889,-0.801832325368464,NA,2.27272727272727,1,2,2,5,4,3.28571428571429,4.57142857142857,1,5,15,4,59,26,3.63636363636364,3.66666666666667,2,54,2,"VCU",2,7,6,1.8,3.125,35
1996,2.16666666666667,-0.815755689321691,0,5,2.66666666666667,81,36.80555556,3.33333333333333,0.219151592895845,NA,1.81818181818182,1,1.6,2,0,5,3.42857142857143,5.42857142857143,1,5,14.44444444,7,16,28,1.63636363636364,3.66666666666667,2,49,2,"VCU",2,6,2,3.4,3.875,30
1996,3.88888888888889,0.508750860007076,2,5,2.88888888888889,81,36.80555556,2.33333333333333,-0.861890202913423,NA,3,1,3.4,2,4,2,2.57142857142857,4.28571428571429,1,5,14.44444444,7,21,42,3.54545454545455,2.66666666666667,2,45,2,"VCU",2,5,3,3,3.5,42
1996,4.11111111111111,0.679654930888207,0,5,3.88888888888889,94,36.80555556,3.83333333333333,0.759672490800479,NA,2.54545454545455,1,2,2,4,3,2.42857142857143,4.42857142857143,1,5,13.33333333,7,14,37,4,3.66666666666667,2,53,2,"VCU",2,6,2,3.6,3.5,31
1997,5.61111111111111,1.83325740933584,0,5,3.77777777777778,74,35.33333333,2.72222222222222,-0.441485060098708,1,3.18181818181818,1,2.8,2,0,3,2,1.71428571428571,1,5,16.66666667,3,14,29,4.09090909090909,3.66666666666667,2,26,2,"VCU",1,5,2,2.2,3.5,44
1997,3.44444444444444,0.166942718244814,0,3.66666666666667,3.11111111111111,99,36,4.33333333333333,1.30019338870511,NA,2.81818181818182,1,2.6,2,0,4,2.71428571428571,3.85714285714286,1,5,11.11111111,4,9,30,2.90909090909091,2,2,41,1,"VCU",2,5,1,2.8,3.875,43
1997,4.66666666666667,1.10691510809103,0,3.66666666666667,3,60,36.72222222,3.55555555555556,0.459383103075682,NA,2.72727272727273,1,2.2,2,12,4,3.71428571428571,4.28571428571429,1,5,11.11111111,6,22,33,2.81818181818182,3.33333333333333,2,42,2,"VCU",2,5,3,3.2,2.75,46
NA,2.22222222222222,-0.773029671601408,0,2.11111111111111,4.11111111111111,91,35.9,4.72222222222222,1.72059853151983,NA,3.45454545454545,NA,3.2,NA,0,3,2.28571428571429,5.57142857142857,1,5,14.44444444,NA,18,6,3.90909090909091,2.66666666666667,NA,45,NA,"VCU",NA,7,2,2.2,3.625,38
NA,0,-2.48207038041272,NA,4.66666666666667,2.88888888888889,92,35.94444444,2.77777777777778,-0.381427182553749,NA,2.36363636363636,NA,2,NA,NA,4,3.14285714285714,3.14285714285714,1,5,10,NA,0,30,2.18181818181818,3.33333333333333,NA,42,NA,"VCU",NA,0,1,3.2,3.75,31
NA,2.11111111111111,-0.858481707041973,0,3.66666666666667,1.66666666666667,68,36.5,4,0.939846123435357,NA,2.63636363636364,NA,2.2,NA,NA,4,3.28571428571429,4.57142857142857,1,5,8.888888889,NA,27,36,1.45454545454545,2.66666666666667,NA,52,NA,"VCU",NA,6,5,2.4,3.5,43
1959,1.5,-0.935970696256935,0,3.44444444444444,1.55555555555556,75,36,2.22222222222222,0.181478819409264,NA,3.27272727272727,1,1.8,2,0,5,2.71428571428571,4.42857142857143,1,1,8,7,25,26,2.54545454545455,4.66666666666667,1,57,2,"Zurich",2,8,3,4.4,4.125,23
1968,4.05555555555556,0.869255803861262,0,4,3,79,36.63,0,-1.08098253300301,NA,2.18181818181818,1,2.2,2,3,3,2.57142857142857,3.42857142857143,1,1,4,4,29,22,2.27272727272727,3,1,37,1,"Zurich",2,6,3,2.6,2.875,34
1968,1.33333333333333,-1.05370285930812,0,4,1.44444444444444,69,36.725,3.66666666666667,1.00207869847724,NA,3.81818181818182,1,2.8,2,0,2,3.85714285714286,6.14285714285714,1,1,4,7,16,6,2.36363636363636,5,1,55,2,"Zurich",2,7,3,5,4,33
1978,2.11111111111111,-0.504286098402583,0,4,3,59,36.55,0,-1.08098253300301,NA,2.18181818181818,1,2.2,2,27,5,3.28571428571429,3.42857142857143,1,1,2,6,20,26,2.90909090909091,3,1,41,2,"Zurich",2,6,3,3.4,3.5,36
1978,3.88888888888889,0.751523640810076,2,4.55555555555556,3,NA,36.85,4.94444444444444,1.7279939761143,NA,3.45454545454545,1,3.6,2,2,2,1.71428571428571,3.85714285714286,1,1,NA,6,20,26,2.36363636363636,3.66666666666667,1,43,2,"Zurich",2,8,3,2.4,4,41
1980,3.77777777777778,0.673035532109284,0,3.88888888888889,2.33333333333333,76,36.75,4.44444444444444,1.44394017182154,NA,1.36363636363636,1,2.4,2,3,2,3.28571428571429,3.57142857142857,1,1,4,7,5,23,1.72727272727273,1.66666666666667,2,40,2,"Zurich",2,5,1,2.2,4.125,40
1981,3.55555555555556,0.516059314707702,7,3.88888888888889,2.44444444444444,70,36.65,1.33333333333333,-0.323505721555645,4,3.72727272727273,1,1.2,2,5,3,2.28571428571429,4.85714285714286,1,1,1,6,32,35,2,3,2,37,2,"Zurich",1,6,3,3.6,3.5,44
1982,4,0.830011749510867,0,4,2.77777777777778,74,36.24,0,-1.08098253300301,NA,2.18181818181818,1,2.2,2,0,4,3.28571428571429,3.42857142857143,1,1,3,4,16,17,2.90909090909091,3,2,40,1,"Zurich",2,5,2,3.4,3.5,39
1982,2.27777777777778,-0.386553935351396,0,4.44444444444444,2.11111111111111,75,36.8,2.11111111111111,0.118355751788651,NA,1.09090909090909,1,3.2,2,10,4,1.28571428571429,4.28571428571429,1,1,-3,7,25,34,2.45454545454545,2,1,43,2,"Zurich",2,7,4,3.8,4,37
1983,2.55555555555556,-0.190333663599419,2,4,3.33333333333333,76,36.6,0,-1.08098253300301,0.25,2.18181818181818,1,2.2,2,6,3,3.28571428571429,3.42857142857143,1,1,4,7,24,26,2.90909090909091,3,1,38,2,"Zurich",1,7,3,3.4,3.5,41
1984,2.33333333333333,-0.347309881001001,3,4,5,78,37.5,0,-1.08098253300301,NA,1.36363636363636,1,3.4,2,3,4,3.28571428571429,1,1,1,9,7,17,6,5,3,2,29,2,"Zurich",2,6,2,3.4,3.5,42
1986,4,0.830011749510867,0,4.88888888888889,3,63,37,2.66666666666667,0.433971089891719,NA,2.36363636363636,1,2.2,2,0,4,4.14285714285714,5.42857142857143,1,1,4,1,6,37,3,4,2,37,1,"Zurich",2,3,1,3.4,3.125,42
1987,4.05555555555556,0.869255803861262,10,4,3,64,35.65,0,-1.08098253300301,NA,2.18181818181818,1,2.2,2,55,4,3.28571428571429,3.42857142857143,1,1,1,5,25,26,3.09090909090909,3,2,38,1,"Zurich",2,5,3,3.4,3.5,38
1987,3,0.123618771203746,0,3.66666666666667,1.77777777777778,84,36.15,0,-1.08098253300301,NA,2.18181818181818,1,2.2,2,0,4,3.28571428571429,4.85714285714286,1,1,6,1,25,26,1.36363636363636,3,2,50,2,"Zurich",2,4,3,3.4,3.5,35
1988,3.77777777777778,0.673035532109284,0,4,2.44444444444444,63,36.15,3.83333333333333,1.09676329990816,NA,2.18181818181818,1,2.2,2,0,3,2,4,1,1,7,7,36,18,2.45454545454545,3,1,45,2,"Zurich",2,9,4,3.6,3,45
1990,1.72222222222222,-0.778994478855352,0,4,3.11111111111111,60,36.055,0,-1.08098253300301,NA,2.18181818181818,1,2.2,2,1,3,3.28571428571429,3.42857142857143,1,1,1,6,9,17,3,3,1,28,2,"Zurich",2,5,1,3.4,3.5,43
1991,2.33333333333333,-0.347309881001001,0,4.66666666666667,2.11111111111111,88,35.6,0,-1.08098253300301,NA,2.09090909090909,1,2,2,0,2,3.85714285714286,3.42857142857143,1,1,7,6,14,22,2.27272727272727,3,1,45,2,"Zurich",2,6,2,3.2,4.25,38
1991,1.55555555555556,-0.896726641906539,0,4,2.11111111111111,86,35.91,2.83333333333333,0.528655691322639,NA,3.45454545454545,1,2.6,2,0,4,3.85714285714286,4,1,1,6,6,31,28,1.36363636363636,3,2,43,1,"Zurich",2,7,4,3.4,3.25,35
1991,2.66666666666667,-0.111845554898627,0,4.33333333333333,1.44444444444444,76,36.05,3.61111111111111,0.970517164666934,NA,3,1,3.2,2,0,4,3.14285714285714,3.42857142857143,1,1,-2,7,15,27,2,2,2,37,1,"Zurich",2,5,2,3.8,3.625,33
1991,2.66666666666667,-0.111845554898627,0,3.11111111111111,3.88888888888889,72,36.15,4.38888888888889,1.41237863801123,NA,2.63636363636364,1,2,2,6,3,3.57142857142857,4.28571428571429,1,1,5,6,16,27,3.45454545454545,3,1,27,2,"Zurich",2,5,3,2.8,2.125,39
1991,2.55555555555556,-0.190333663599419,0,4,2.44444444444444,71,36.65,3.27777777777778,0.781147961805093,NA,4.36363636363636,1,2.4,2,5,5,4.28571428571429,3.71428571428571,1,1,8,7,30,42,2.45454545454545,4,1,42,2,"Zurich",2,6,4,4,3.125,36
1992,3.05555555555556,0.162862825554142,0,5,2,64,36.25,4.44444444444444,1.44394017182154,NA,2.27272727272727,1,3.2,2,2,5,4.14285714285714,2.42857142857143,1,1,4,1,27,21,3.36363636363636,3,2,49,2,"Zurich",2,7,3,2.6,3.375,36
